,teamID_seasonID,evGGARatio,faceOffWinPercentage,faceOffsLost,faceOffsTaken,faceOffsWon,gamesPlayed_x,goalsAgainstPerGame,goalsPerGame,losses_x,ot,penaltyKillPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,powerPlayPercentage,ptPctg,pts,savePctg,shootingPctg_x,shotsAllowed,shotsPerGame,winLeadFirstPer,winLeadSecondPer,winOppScoreFirst,winOutshootOpp,winOutshotByOpp,winScoreFirst,wins_x,blockedShots,faceoffWinPctg,faceoffs,faceoffsLost,faceoffsWon,gamesPlayed_y,giveaways,goalsFor,hits,losses_y,missedShots,otLosses,points,shootingPctg_y,shotsFor,takeaways,teamAbbrev,teamFullName,ties,wins_y
153,9_20002001,1.1429,48.5,2815.0,5471.0,2656.0,82,2.5,3.341,21,4,86.4,71.0,49.0,381.0,18.6,66.5,109,0.908,11.1,27.2561,30.1951,0.737,0.837,0.375,0.542,0.625,0.72,48,990,0.4854,5471,2815,2656,82,958,274,2057,21,1036,4,109,0.1106,2476,591,OTT,Ottawa Senators,9,48
154,9_20012002,1.1429,50.1,2665.0,5342.0,2677.0,82,2.537,2.963,27,7,84.3,55.0,48.0,331.0,16.6,57.3,94,0.902,9.8,25.9268,30.1098,0.815,0.909,0.297,0.444,0.5,0.622,39,918,0.5011,5342,2665,2677,82,995,243,2182,27,940,7,94,0.0984,2469,550,OTT,Ottawa Senators,9,39
155,9_20022003,1.2906,47.1,2806.0,5300.0,2494.0,82,2.22,3.207,21,1,84.9,83.0,50.0,391.0,21.2,68.9,113,0.91,10.8,24.7927,29.7805,0.857,0.9,0.484,0.625,0.591,0.725,52,258,0.4705,5300,2806,2494,82,305,263,717,21,287,1,113,0.1076,2442,198,OTT,Ottawa Senators,8,52
156,9_20032004,1.463,47.0,2840.0,5364.0,2524.0,82,2.305,3.195,23,6,83.5,80.0,57.0,371.0,21.6,62.2,102,0.907,10.8,24.878,29.5244,0.758,0.805,0.351,0.588,0.407,0.667,43,910,0.4705,5364,2840,2524,82,1018,262,1889,23,863,6,102,0.1082,2421,624,OTT,Ottawa Senators,10,43
157,9_20052006,1.4911,50.3,2496.0,5019.0,2523.0,82,2.5,3.805,21,9,84.7,102.0,73.0,490.0,20.8,68.9,113,0.913,11.1,28.5854,34.2805,0.865,0.956,0.333,0.673,0.591,0.87,52,1101,0.5026,5019,2496,2523,82,867,312,1765,21,1062,9,113,0.1109,2811,638,OTT,Ottawa Senators,0,52
158,9_20062007,1.3984,50.3,2486.0,5000.0,2514.0,82,2.634,3.488,25,9,84.5,72.0,61.0,403.0,17.9,64.0,105,0.913,10.8,30.2317,32.3293,0.789,0.8,0.353,0.617,0.563,0.75,48,1242,0.5028,5000,2486,2514,82,853,286,1843,25,936,9,105,0.1078,2651,681,OTT,Ottawa Senators,0,48
159,9_20072008,1.1007,51.7,2273.0,4702.0,2429.0,82,2.951,3.146,31,8,81.0,60.0,72.0,328.0,18.3,57.3,94,0.901,10.4,29.9512,30.1341,0.786,0.857,0.257,0.512,0.55,0.723,43,1011,0.5165,4702,2273,2429,82,831,258,1802,31,935,8,94,0.1044,2471,590,OTT,Ottawa Senators,0,43
160,9_20082009,0.8828,51.8,2191.0,4548.0,2357.0,82,2.817,2.598,35,11,81.5,66.0,64.0,339.0,19.5,50.6,83,0.901,8.9,28.5,29.3293,0.8,0.815,0.25,0.581,0.25,0.587,36,1147,0.5182,4548,2191,2357,82,746,213,1923,35,853,11,83,0.0885,2405,647,OTT,Ottawa Senators,0,36
161,9_20092010,0.8772,49.3,2355.0,4648.0,2293.0,82,2.841,2.683,32,6,84.3,49.0,50.0,290.0,16.9,57.3,94,0.9,9.0,28.5366,29.7073,0.84,0.966,0.317,0.565,0.548,0.756,44,1193,0.4933,4648,2355,2293,82,757,220,1939,32,909,6,94,0.0903,2436,701,OTT,Ottawa Senators,0,44
162,9_20102011,0.7257,50.8,2217.0,4510.0,2293.0,82,2.988,2.317,40,10,83.7,45.0,48.0,257.0,17.5,45.1,74,0.904,8.0,31.2073,29.0366,0.667,0.862,0.182,0.324,0.442,0.632,32,1115,0.5084,4510,2217,2293,82,734,190,1658,40,892,10,74,0.0797,2381,642,OTT,Ottawa Senators,0,32
163,9_20112012,1.0506,50.1,2440.0,4893.0,2453.0,82,2.878,2.963,31,10,81.6,49.0,57.0,270.0,18.1,56.1,92,0.91,9.4,32.0366,31.3902,0.696,0.852,0.381,0.472,0.533,0.625,41,1078,0.5013,4893,2440,2453,82,762,243,1975,31,1033,10,92,0.0944,2574,642,OTT,Ottawa Senators,0,41
164,9_20122013,1.027,49.1,1469.0,2889.0,1420.0,48,2.083,2.333,17,6,88.0,25.0,20.0,157.0,15.9,58.3,56,0.933,7.0,31.2917,33.1458,0.667,0.905,0.304,0.5,0.5,0.72,25,616,0.4915,2889,1469,1420,48,400,112,1307,17,598,6,56,0.0703,1591,312,OTT,Ottawa Senators,0,25
165,9_20132014,0.9474,51.2,2530.0,5189.0,2659.0,82,3.146,2.793,31,14,80.9,50.0,61.0,271.0,18.4,53.7,88,0.909,8.5,34.7439,32.8293,0.607,0.774,0.262,0.387,0.5,0.65,37,955,0.5124,5189,2530,2659,82,757,229,2351,31,1092,14,88,0.085,2692,595,OTT,Ottawa Senators,0,37
166,9_20142015,1.0897,48.2,2599.0,5020.0,2421.0,82,2.537,2.829,26,13,82.9,47.0,44.0,280.0,16.8,60.4,99,0.921,9.1,32.1341,30.9634,0.696,0.821,0.444,0.533,0.522,0.587,43,1045,0.4822,5020,2599,2421,82,719,232,2279,26,973,13,99,0.0913,2539,648,OTT,Ottawa Senators,0,43
167,9_20152016,1.0135,50.5,2464.0,4983.0,2519.0,82,2.939,2.805,35,9,75.8,38.0,61.0,240.0,15.8,51.8,85,0.91,9.9,32.7805,28.3537,0.81,0.8,0.275,0.238,0.55,0.774,38,1196,0.5055,4983,2464,2519,82,755,230,2262,35,927,9,85,0.0989,2325,585,OTT,Ottawa Senators,0,38
168,9_20162017,0.9574,51.0,2452.0,5001.0,2549.0,82,2.561,2.512,28,10,79.7,43.0,50.0,253.0,17.0,59.8,98,0.915,8.4,30.0854,30.0366,0.75,0.879,0.341,0.425,0.649,0.763,44,1352,0.5096,5001,2452,2549,82,791,206,2114,28,916,10,98,0.0836,2463,537,OTT,Ottawa Senators,0,44
169,9_20172018,0.7677,50.3,2470.0,4969.0,2499.0,82,3.463,2.671,43,11,76.2,41.0,56.0,247.0,16.6,40.9,67,0.895,8.7,33.0732,30.6707,0.727,0.727,0.231,0.412,0.283,0.533,28,1337,0.5029,4969,2470,2499,82,809,219,1966,43,949,11,67,0.087,2515,559,OTT,Ottawa Senators,0,28
170,9_20182019,0.7854,49.6,2428.0,4815.0,2387.0,82,3.671,2.951,47,6,79.2,46.0,45.0,226.0,20.4,39.0,64,0.897,10.0,35.7439,29.622,0.586,0.76,0.179,0.44,0.321,0.512,29,1381,0.4957,4815,2428,2387,82,978,242,1782,47,883,6,64,0.0996,2429,608,OTT,Ottawa Senators,0,29
171,10_19992000,1.2743,50.8,2633.0,5352.0,2719.0,82,2.707,3.0,27,3,82.4,57.0,58.0,321.0,17.8,61.0,100,0.907,11.4,29.0976,26.3537,0.867,0.895,0.325,0.633,0.5,0.762,45,915,0.508,5352,2633,2719,82,1409,246,1860,27,972,3,100,0.1138,2161,361,TOR,Toronto Maple Leafs,7,45
172,10_20002001,1.2826,52.8,2530.0,5365.0,2835.0,82,2.524,2.829,29,5,84.9,57.0,55.0,355.0,16.1,54.9,90,0.908,10.2,27.3659,27.7561,0.688,0.818,0.256,0.452,0.444,0.667,37,955,0.5284,5365,2530,2835,82,1171,232,2075,29,1020,5,90,0.1019,2276,424,TOR,Toronto Maple Leafs,11,37
173,10_20012002,1.2826,51.8,2545.0,5281.0,2736.0,82,2.524,3.037,25,4,84.4,54.0,51.0,349.0,15.5,61.0,100,0.899,10.6,24.9268,28.5244,0.727,0.846,0.342,0.544,0.478,0.682,43,845,0.518,5281,2545,2736,82,1028,249,1934,25,1010,4,100,0.1064,2339,396,TOR,Toronto Maple Leafs,10,43
174,10_20022003,1.037,50.7,2661.0,5396.0,2735.0,82,2.537,2.878,28,3,86.8,63.0,56.0,359.0,17.6,59.8,98,0.914,11.0,29.5488,26.2561,0.645,0.848,0.355,0.478,0.596,0.647,44,305,0.5068,5396,2661,2735,82,366,236,598,28,321,3,98,0.1096,2153,110,TOR,Toronto Maple Leafs,7,44
175,10_20032004,1.121,52.1,2578.0,5386.0,2808.0,82,2.488,2.951,24,3,83.4,75.0,64.0,373.0,20.1,62.8,103,0.906,10.7,26.4268,27.4756,0.793,0.868,0.333,0.59,0.541,0.744,45,864,0.5213,5386,2578,2808,82,1005,242,1675,24,964,3,103,0.1074,2253,389,TOR,Toronto Maple Leafs,10,45
176,10_20052006,0.8356,51.6,2432.0,5027.0,2595.0,82,3.207,3.098,33,8,80.0,107.0,99.0,501.0,21.4,54.9,90,0.895,10.9,30.5976,28.3293,0.655,0.867,0.368,0.444,0.51,0.614,41,1160,0.5162,5027,2432,2595,82,914,254,1805,33,1026,8,90,0.1093,2323,490,TOR,Toronto Maple Leafs,0,41
177,10_20062007,1.1074,51.9,2485.0,5169.0,2684.0,82,3.195,3.098,31,11,78.5,71.0,90.0,401.0,17.7,55.5,91,0.888,9.5,28.4146,32.6951,0.769,0.8,0.317,0.526,0.421,0.659,40,1035,0.5192,5169,2485,2684,82,970,254,1863,31,1127,11,91,0.0947,2681,538,TOR,Toronto Maple Leafs,0,40
178,10_20072008,0.956,49.8,2336.0,4654.0,2318.0,82,3.122,2.78,35,11,78.1,61.0,77.0,343.0,17.8,50.6,83,0.893,9.0,29.3049,31.0,0.565,0.759,0.311,0.372,0.528,0.595,36,1065,0.498,4654,2336,2318,82,883,228,1547,35,1015,11,83,0.0896,2542,469,TOR,Toronto Maple Leafs,0,36
179,10_20082009,0.8871,50.1,2373.0,4759.0,2386.0,82,3.488,2.976,35,13,74.7,62.0,78.0,330.0,18.8,49.4,81,0.885,9.4,30.2561,31.7439,0.522,0.692,0.286,0.391,0.438,0.55,34,1252,0.5013,4759,2373,2386,82,858,244,1764,35,1084,13,81,0.0937,2603,594,TOR,Toronto Maple Leafs,0,34
180,10_20092010,0.9448,50.8,2303.0,4684.0,2381.0,82,3.207,2.561,38,14,74.7,44.0,73.0,315.0,14.0,45.1,74,0.892,7.9,29.7561,32.5732,0.632,0.818,0.231,0.383,0.357,0.6,30,1218,0.5083,4684,2303,2381,82,761,210,1777,38,1117,14,74,0.0786,2671,579,TOR,Toronto Maple Leafs,0,30
181,10_20102011,0.9434,50.5,2328.0,4699.0,2371.0,82,2.988,2.598,34,11,77.5,52.0,62.0,326.0,15.9,51.8,85,0.904,9.0,30.9756,28.7805,0.75,0.857,0.32,0.433,0.48,0.656,37,1323,0.5045,4699,2328,2371,82,902,213,2049,34,1007,11,85,0.0902,2360,584,TOR,Toronto Maple Leafs,0,37
182,10_20112012,0.8571,51.6,2267.0,4689.0,2422.0,82,3.159,2.768,37,10,77.3,49.0,55.0,267.0,18.4,48.8,80,0.898,9.8,30.8293,28.3171,0.808,0.889,0.286,0.313,0.511,0.575,35,1223,0.5165,4689,2267,2422,82,904,227,2218,37,991,10,80,0.0977,2322,569,TOR,Toronto Maple Leafs,0,35
183,10_20122013,1.05,50.0,1474.0,2951.0,1477.0,48,2.667,3.021,17,5,87.9,31.0,19.0,166.0,18.7,59.4,57,0.917,11.5,32.2708,26.3333,0.727,0.87,0.438,0.417,0.583,0.594,26,826,0.5005,2951,1474,1477,48,554,145,1626,17,547,5,57,0.1147,1264,329,TOR,Toronto Maple Leafs,0,26
184,10_20132014,0.9217,48.3,2760.0,5334.0,2574.0,82,3.073,2.707,36,8,78.4,50.0,58.0,252.0,19.8,51.2,84,0.914,9.7,35.9146,27.9268,0.737,0.897,0.262,0.533,0.462,0.675,38,1278,0.4825,5334,2760,2574,82,892,222,2592,36,865,8,84,0.0969,2290,600,TOR,Toronto Maple Leafs,0,38
185,10_20142015,0.8,49.0,2647.0,5194.0,2547.0,82,3.134,2.512,44,8,80.5,45.0,52.0,283.0,15.9,41.5,68,0.906,8.6,33.5122,29.2317,0.762,0.826,0.176,0.375,0.382,0.677,30,1175,0.4903,5194,2647,2547,82,710,206,2545,44,938,8,68,0.0859,2397,756,TOR,Toronto Maple Leafs,0,30
186,10_20152016,0.7407,50.6,2556.0,5173.0,2617.0,82,2.927,2.341,42,11,81.6,40.0,50.0,259.0,15.4,42.1,69,0.904,7.6,30.5244,30.6707,0.579,0.773,0.264,0.333,0.41,0.517,29,1035,0.5058,5173,2556,2617,82,626,192,2119,42,1188,11,69,0.0763,2515,669,TOR,Toronto Maple Leafs,0,29
187,10_20162017,1.0497,49.9,2537.0,5061.0,2524.0,82,2.854,3.049,27,15,82.5,58.0,44.0,244.0,23.8,57.9,95,0.912,9.6,32.5976,31.9146,0.714,0.756,0.297,0.406,0.542,0.644,40,1166,0.4987,5061,2537,2524,82,821,250,1936,27,1141,15,95,0.0955,2617,732,TOR,Toronto Maple Leafs,0,40
188,10_20172018,1.1835,51.8,2499.0,5187.0,2688.0,82,2.805,3.293,26,7,81.4,56.0,43.0,224.0,25.0,64.0,105,0.917,10.2,33.8537,32.1951,0.838,0.861,0.313,0.5,0.652,0.78,49,1104,0.5182,5187,2499,2688,82,1005,270,1632,26,1071,7,105,0.1022,2640,690,TOR,Toronto Maple Leafs,0,49
189,10_20182019,1.2047,53.0,2330.0,4959.0,2629.0,82,3.037,3.488,28,8,79.9,46.0,41.0,211.0,21.8,61.0,100,0.908,10.5,33.1341,33.3659,0.828,0.973,0.375,0.571,0.561,0.738,46,1113,0.5301,4959,2330,2629,82,1002,286,1421,28,1238,8,100,0.1045,2736,695,TOR,Toronto Maple Leafs,0,46
190,12_19992000,0.9645,50.4,2671.0,5382.0,2711.0,82,2.634,2.646,35,0,84.1,58.0,40.0,342.0,17.0,51.2,84,0.899,10.0,26.1098,26.3537,0.692,0.857,0.244,0.486,0.415,0.659,37,979,0.5037,5382,2671,2711,82,708,217,2291,35,1006,0,84,0.1004,2161,528,CAR,Carolina Hurricanes,10,37
191,12_20002001,0.9645,54.9,2382.0,5286.0,2904.0,82,2.744,2.585,32,3,87.1,72.0,45.0,382.0,18.9,53.7,88,0.898,9.6,26.9024,27.0366,0.692,0.889,0.31,0.55,0.417,0.625,38,1061,0.5493,5286,2382,2904,82,753,212,2152,32,1033,3,88,0.0956,2217,626,CAR,Carolina Hurricanes,9,38
192,12_20012002,0.9645,56.1,2429.0,5529.0,3100.0,82,2.646,2.646,26,5,83.7,63.0,54.0,391.0,16.1,55.5,91,0.902,9.2,27.0,28.622,0.586,0.846,0.244,0.459,0.41,0.61,35,952,0.5606,5529,2429,3100,82,749,217,2058,26,1016,5,91,0.0924,2347,700,CAR,Carolina Hurricanes,16,35
193,12_20022003,0.7153,52.9,2517.0,5349.0,2832.0,82,2.927,2.085,43,6,81.8,58.0,71.0,420.0,13.8,37.2,61,0.897,7.1,28.439,29.439,0.6,0.636,0.173,0.227,0.297,0.433,22,291,0.5294,5349,2517,2832,82,203,171,603,43,298,6,61,0.0708,2414,147,CAR,Carolina Hurricanes,11,22
194,12_20032004,0.9402,54.9,2414.0,5348.0,2934.0,82,2.549,2.098,34,6,81.6,41.0,66.0,384.0,10.7,46.3,76,0.903,7.2,26.2195,29.1951,0.632,0.821,0.212,0.313,0.308,0.567,28,1028,0.5486,5348,2414,2934,82,639,172,1227,34,999,6,76,0.0718,2394,534,CAR,Carolina Hurricanes,14,28
195,12_20052006,1.02,51.7,2482.0,5141.0,2659.0,82,3.146,3.488,22,8,81.8,95.0,81.0,531.0,17.9,68.3,112,0.897,11.2,30.4512,31.1341,0.875,0.939,0.39,0.674,0.605,0.878,52,1259,0.5172,5141,2482,2659,82,551,286,1145,22,1071,8,112,0.11199999999999999,2553,521,CAR,Carolina Hurricanes,0,52
196,12_20062007,0.8623,52.3,2363.0,4957.0,2594.0,82,3.024,2.939,34,8,84.6,67.0,61.0,447.0,15.0,53.7,88,0.894,9.4,28.4878,31.2073,0.885,0.9,0.327,0.49,0.414,0.727,40,1078,0.5233,4957,2363,2594,82,777,241,1949,34,1073,8,88,0.0941,2559,546,CAR,Carolina Hurricanes,0,40
197,12_20072008,1.089,49.4,2539.0,5018.0,2479.0,82,3.0,3.049,33,6,78.9,79.0,75.0,420.0,18.8,56.1,92,0.896,9.4,28.878,32.5488,0.793,0.865,0.362,0.596,0.37,0.743,43,1056,0.494,5018,2539,2479,82,512,250,1741,33,991,6,92,0.0936,2669,569,CAR,Carolina Hurricanes,0,43
198,12_20082009,1.0,51.3,2309.0,4742.0,2433.0,82,2.695,2.878,30,7,80.4,70.0,59.0,374.0,18.7,59.1,97,0.909,8.8,29.5,32.622,0.655,0.861,0.465,0.519,0.607,0.641,45,1194,0.513,4742,2309,2433,82,504,236,1716,30,1083,7,97,0.0882,2675,665,CAR,Carolina Hurricanes,0,45
199,12_20092010,0.882,48.1,2497.0,4815.0,2318.0,82,3.061,2.756,37,10,80.6,56.0,62.0,332.0,16.9,48.8,80,0.902,9.4,31.3902,29.2927,0.778,0.818,0.244,0.389,0.477,0.61,35,1176,0.4814,4815,2497,2318,82,559,226,2139,37,1011,10,80,0.094,2402,654,CAR,Carolina Hurricanes,0,35
200,12_20102011,0.9875,44.6,2721.0,4913.0,2192.0,82,2.854,2.817,31,11,81.2,55.0,51.0,346.0,15.9,55.5,91,0.914,9.2,33.2317,30.6951,0.95,0.964,0.267,0.393,0.529,0.757,40,1203,0.4461,4913,2721,2192,82,594,231,2128,31,1045,11,91,0.0917,2517,705,CAR,Carolina Hurricanes,0,40
201,12_20112012,0.8434,50.7,2394.0,4858.0,2464.0,82,2.89,2.585,33,16,80.6,49.0,49.0,294.0,16.7,50.0,82,0.911,8.5,32.3537,30.4512,0.533,0.69,0.244,0.5,0.348,0.561,33,1239,0.5072,4858,2394,2464,82,559,212,1699,33,1016,16,82,0.0849,2497,589,CAR,Carolina Hurricanes,0,33
202,12_20122013,0.8585,50.2,1491.0,2994.0,1503.0,48,3.313,2.646,25,4,77.6,24.0,36.0,165.0,14.6,43.8,42,0.897,8.2,32.2083,32.1875,0.692,0.933,0.276,0.435,0.375,0.579,19,667,0.502,2994,1491,1503,48,333,127,1100,25,642,4,42,0.0822,1545,426,CAR,Carolina Hurricanes,0,19
203,12_20132014,0.8903,52.6,2390.0,5042.0,2652.0,82,2.756,2.5,35,11,81.7,41.0,44.0,281.0,14.6,50.6,83,0.911,8.0,30.939,31.2317,0.8,0.815,0.26,0.474,0.39,0.719,36,1096,0.5259,5042,2390,2652,82,734,205,1807,35,1058,11,83,0.08,2561,785,CAR,Carolina Hurricanes,0,36
204,12_20142015,0.756,53.0,2311.0,4913.0,2602.0,82,2.671,2.232,41,11,84.7,45.0,29.0,240.0,18.8,43.3,71,0.902,7.3,27.2683,30.7805,0.708,0.759,0.174,0.423,0.25,0.611,30,1090,0.5296,4913,2311,2602,82,720,183,1953,41,1025,11,71,0.0725,2524,746,CAR,Carolina Hurricanes,0,30
205,12_20152016,0.8354,53.7,2178.0,4701.0,2523.0,82,2.695,2.39,31,16,84.3,40.0,32.0,238.0,16.8,52.4,86,0.902,8.0,27.5732,29.8902,0.64,0.828,0.225,0.314,0.621,0.619,35,980,0.5366,4701,2178,2523,82,656,196,1550,31,1030,16,86,0.0799,2451,756,CAR,Carolina Hurricanes,0,35
206,12_20162017,0.848,53.1,2150.0,4581.0,2431.0,82,2.805,2.585,31,15,84.2,41.0,32.0,231.0,17.8,53.0,87,0.901,8.5,28.2927,30.4024,0.593,0.714,0.375,0.38,0.5,0.529,36,1062,0.5306,4581,2150,2431,82,786,212,1611,31,1022,15,87,0.085,2493,842,CAR,Carolina Hurricanes,0,36
207,12_20172018,0.8659,54.1,2204.0,4798.0,2594.0,82,3.085,2.744,35,11,77.5,44.0,43.0,239.0,18.4,50.6,83,0.893,8.1,28.8659,33.9024,0.667,0.778,0.194,0.526,0.261,0.63,36,1006,0.5406,4798,2204,2594,82,803,225,1597,35,1148,11,83,0.0809,2780,887,CAR,Carolina Hurricanes,0,36
208,12_20182019,1.0878,49.0,2532.0,4968.0,2436.0,82,2.695,2.963,29,7,81.6,44.0,44.0,247.0,17.8,60.4,99,0.906,8.6,28.5732,34.4146,0.862,0.872,0.333,0.509,0.708,0.767,46,1044,0.4903,4968,2532,2436,82,911,243,2073,29,1214,7,99,0.0861,2822,889,CAR,Carolina Hurricanes,0,46
209,13_19992000,1.1786,46.2,2838.0,5279.0,2441.0,82,2.549,2.976,27,6,85.4,58.0,47.0,338.0,17.2,59.8,98,0.914,11.1,29.6463,26.8049,0.794,0.886,0.459,0.545,0.511,0.578,43,908,0.4623,5279,2838,2441,82,1042,244,1864,27,970,6,98,0.111,2198,798,FLA,Florida Panthers,6,43
210,13_20002001,0.7616,48.5,2769.0,5379.0,2610.0,82,3.0,2.439,38,9,83.9,46.0,64.0,353.0,13.0,40.2,66,0.904,9.2,31.2073,26.4634,0.421,0.5,0.178,0.24,0.296,0.378,22,810,0.4852,5379,2769,2610,82,896,200,2274,38,917,9,66,0.0921,2170,566,FLA,Florida Panthers,13,22
211,13_20012002,0.7616,46.1,2969.0,5509.0,2540.0,82,3.049,2.195,44,6,80.6,50.0,76.0,341.0,14.7,36.6,60,0.906,8.2,32.5122,26.8902,0.5,0.739,0.079,0.217,0.286,0.432,22,835,0.461,5509,2969,2540,82,716,180,2255,44,966,6,60,0.0816,2205,535,FLA,Florida Panthers,10,22
212,13_20022003,0.7466,46.2,2961.0,5501.0,2540.0,82,2.89,2.146,36,9,81.4,49.0,66.0,347.0,14.1,42.7,70,0.913,7.9,33.2317,27.1829,0.667,0.792,0.146,0.167,0.339,0.5,24,273,0.4617,5501,2961,2540,82,245,176,1021,36,324,9,70,0.0789,2229,182,FLA,Florida Panthers,13,24
213,13_20032004,0.8099,46.1,2850.0,5285.0,2435.0,82,2.695,2.293,35,4,86.3,52.0,51.0,310.0,16.8,45.7,75,0.922,8.3,34.4878,27.7195,0.5,0.607,0.196,0.3,0.35,0.528,28,1012,0.4607,5285,2850,2435,82,685,188,1335,35,911,4,75,0.0827,2273,451,FLA,Florida Panthers,15,28
214,13_20052006,1.1045,50.7,2638.0,5351.0,2713.0,82,3.073,2.878,34,11,82.3,63.0,91.0,411.0,15.3,51.8,85,0.912,8.7,34.7927,33.2195,0.765,0.824,0.341,0.514,0.413,0.579,37,857,0.507,5351,2638,2713,82,713,236,1131,34,1026,11,85,0.0866,2724,489,FLA,Florida Panthers,0,37
215,13_20062007,1.0927,47.9,2596.0,4979.0,2383.0,82,3.037,2.988,31,16,82.4,61.0,78.0,337.0,18.1,52.4,86,0.896,9.0,29.2927,33.2927,0.64,0.765,0.244,0.49,0.241,0.649,35,1021,0.4786,4979,2596,2383,82,790,245,1776,31,1104,16,86,0.0897,2730,559,FLA,Florida Panthers,0,35
216,13_20072008,0.9714,48.8,2508.0,4898.0,2390.0,82,2.683,2.573,35,9,82.3,60.0,66.0,313.0,19.2,51.8,85,0.92,8.3,33.5732,31.0854,0.645,0.724,0.302,0.483,0.442,0.641,38,980,0.4879,4898,2508,2390,82,572,211,1551,35,881,9,85,0.0827,2549,436,FLA,Florida Panthers,0,38
217,13_20082009,1.0685,47.9,2492.0,4783.0,2291.0,82,2.72,2.817,30,11,82.6,51.0,54.0,308.0,16.6,56.7,93,0.922,9.6,34.6707,29.4146,0.654,0.829,0.395,0.538,0.481,0.615,41,1105,0.4789,4783,2492,2291,82,602,231,1562,30,910,11,93,0.0957,2412,494,FLA,Florida Panthers,0,41
218,13_20092010,0.9026,49.9,2335.0,4658.0,2323.0,82,2.854,2.463,37,13,79.4,44.0,59.0,309.0,14.2,47.0,77,0.916,8.7,34.1463,28.4268,0.6,0.7,0.326,0.444,0.393,0.462,32,1403,0.4987,4658,2335,2323,82,512,202,1810,37,897,13,77,0.0866,2331,514,FLA,Florida Panthers,0,32
219,13_20102011,0.872,51.9,2230.0,4639.0,2409.0,82,2.707,2.329,40,12,84.6,35.0,41.0,267.0,13.1,43.9,72,0.915,7.7,31.8171,30.4024,0.583,0.75,0.163,0.258,0.467,0.59,30,1125,0.5192,4639,2230,2409,82,474,191,1895,40,948,12,72,0.0766,2493,563,FLA,Florida Panthers,0,30
220,13_20112012,0.8819,50.6,2265.0,4583.0,2318.0,82,2.634,2.402,26,18,79.5,53.0,49.0,286.0,18.5,57.3,94,0.914,8.1,30.5488,29.6707,0.667,0.727,0.302,0.447,0.465,0.641,38,1042,0.5057,4583,2265,2318,82,499,197,1858,26,917,18,94,0.0809,2433,602,FLA,Florida Panthers,0,38
221,13_20122013,0.5714,49.4,1377.0,2719.0,1342.0,48,3.542,2.271,27,6,74.2,29.0,39.0,142.0,20.4,37.5,36,0.887,7.8,31.3333,29.1667,0.636,0.857,0.129,0.286,0.308,0.647,15,605,0.4935,2719,1377,1342,48,287,109,1110,27,505,6,36,0.0778,1400,307,FLA,Florida Panthers,0,15
222,13_20132014,0.8258,48.3,2551.0,4931.0,2380.0,82,3.195,2.293,45,8,76.0,27.0,63.0,269.0,10.0,40.2,66,0.897,7.7,31.1098,29.8902,0.75,0.938,0.231,0.389,0.318,0.567,29,982,0.4826,4931,2551,2380,82,473,188,1860,45,953,8,66,0.0767,2451,523,FLA,Florida Panthers,0,29
223,13_20142015,1.0272,48.6,2650.0,5155.0,2505.0,82,2.598,2.415,29,15,80.0,40.0,50.0,246.0,16.3,55.5,91,0.912,7.9,29.561,30.6829,0.789,0.75,0.306,0.386,0.541,0.697,38,1001,0.4859,5155,2650,2505,82,472,198,2268,29,880,15,91,0.0786,2516,487,FLA,Florida Panthers,0,38
224,13_20152016,1.2619,50.1,2540.0,5088.0,2548.0,82,2.439,2.829,26,9,79.5,47.0,55.0,278.0,16.9,62.8,103,0.917,9.8,29.5,28.7561,0.839,0.786,0.324,0.561,0.59,0.75,47,942,0.5007,5088,2540,2548,82,610,232,1910,26,855,9,103,0.0983,2358,506,FLA,Florida Panthers,0,47
225,13_20162017,0.8125,47.9,2590.0,4974.0,2384.0,82,2.817,2.5,36,11,85.3,45.0,36.0,265.0,17.0,49.4,81,0.911,7.8,31.6463,32.2439,0.607,0.828,0.25,0.488,0.417,0.595,35,919,0.4792,4974,2590,2384,82,786,205,1665,36,974,11,81,0.0775,2644,643,FLA,Florida Panthers,0,35
226,13_20172018,0.994,50.7,2579.0,5236.0,2657.0,82,2.963,2.988,30,8,80.2,47.0,45.0,249.0,18.9,58.5,96,0.914,8.7,34.6098,34.4146,0.871,0.935,0.306,0.444,0.605,0.717,44,1172,0.5074,5236,2579,2657,82,1076,245,1653,30,1030,8,96,0.0868,2822,746,FLA,Florida Panthers,0,44
227,13_20182019,0.8526,49.8,2545.0,5072.0,2527.0,82,3.329,3.22,32,14,81.3,72.0,43.0,269.0,26.8,52.4,86,0.891,9.8,30.6829,32.9878,0.483,0.735,0.349,0.468,0.406,0.538,36,1138,0.4982,5072,2545,2527,82,1234,264,1901,32,956,14,86,0.0975,2705,749,FLA,Florida Panthers,0,36
228,14_19992000,1.3333,50.4,2802.0,5651.0,2849.0,82,3.78,2.488,47,7,80.7,51.0,77.0,365.0,14.0,32.9,54,0.876,9.8,30.4146,25.4146,0.375,0.632,0.137,0.158,0.259,0.387,19,903,0.5041,5651,2802,2849,82,1019,204,1985,47,820,7,54,0.0978,2084,726,TBL,Tampa Bay Lightning,9,19
